chr	start	end	type	nhaps
17	7349187	7351277	genic-original	12
17	7350233	7351277	genic	5
17	7351278	7351673	intergenic	4
17	7351674	7352643	genic	7
17	7351674	7352643	genic-original	7
17	7352644	7397717	intergenic	16
17	7397718	7398091	genic	3
17	7397718	7398091	genic-original	3
17	7398092	7412901	intergenic	13
17	7412902	7414134	genic	11
17	7412902	7415367	genic-original	12
17	7414135	7415367	genic	5
17	7415368	7424044	intergenic	11
17	7424045	7425741	genic	3
17	7424045	7425741	genic-original	3
17	7425742	7433103	intergenic	11
17	7433104	7434476	genic	9
17	7433104	7435848	genic-original	11
17	7434477	7435848	genic	8
17	7435849	7436503	intergenic	7
17	7436504	7437617	genic	12
17	7436504	7438731	genic-original	12
17	7437618	7438731	genic	10
17	7438732	7441548	intergenic	12
17	7441549	7442743	genic	11
17	7441549	7443937	genic-original	11
17	7442744	7443937	genic	9
17	7443938	7447803	intergenic	13
17	7447804	7448398	genic	8
17	7447804	7448398	genic-original	8
17	7448399	7450449	intergenic	13
17	7450450	7451989	genic	18
17	7450450	7451989	genic-original	18
17	7451990	7460353	intergenic	12
17	7460354	7461531	genic	9
17	7460354	7462708	genic-original	10
17	7461532	7462708	genic	9
17	7462709	7512461	intergenic	15
17	7512462	7562461	intergenic	15
17	7562462	7612214	intergenic	16
17	7612215	7614919	genic	17
17	7612215	7614919	genic-original	17
17	7614920	7622555	intergenic	16
17	7622556	7625197	genic	9
17	7622556	7625197	genic-original	9
17	7625198	7630669	intergenic	14
17	7630670	7631999	genic	8
17	7630670	7631999	genic-original	8
17	7632000	7637960	intergenic	13
17	7637961	7639731	genic	13
17	7637961	7639731	genic-original	13
17	7639732	7650204	intergenic	14
17	7650205	7651489	genic	3
17	7650205	7660480	genic-original	10
17	7651490	7652773	genic	7
17	7652774	7654058	genic	8
17	7654059	7655342	genic	6
17	7655343	7656627	genic	6
17	7656628	7657911	genic	8
17	7657912	7659196	genic	8
17	7659197	7660480	genic	7
17	7660481	7680356	intergenic	15
17	7680357	7681705	genic	9
17	7680357	7681705	genic-original	9
17	7681706	7703317	intergenic	15
17	7703318	7705038	genic	11
17	7703318	7706758	genic-original	15
17	7705039	7706758	genic	14
17	7706759	7742885	intergenic	17
17	7742886	7743822	genic	13
17	7742886	7743822	genic-original	13
17	7743823	7754645	intergenic	16
17	7754646	7756482	genic	11
17	7754646	7758319	genic-original	12
17	7756483	7758319	genic	11
17	7758320	7761814	intergenic	12
17	7761815	7762866	genic	11
17	7761815	7763918	genic-original	12
17	7762867	7763918	genic	9
17	7763919	7767077	intergenic	12
17	7767078	7767586	genic	8
17	7767078	7767586	genic-original	8
17	7767587	7784528	intergenic	13
17	7784529	7785473	genic	9
17	7784529	7785473	genic-original	9
17	7785474	7797574	intergenic	13
17	7797575	7799231	genic	10
17	7797575	7799231	genic-original	10
17	7799232	7801507	intergenic	11
17	7801508	7802809	genic	9
17	7801508	7804110	genic-original	11
17	7802810	7804110	genic	8
17	7804111	7857291	intergenic	14
17	7857292	7858426	genic	7
17	7857292	7861829	genic-original	12
17	7858427	7859560	genic	8
17	7859561	7860695	genic	9
17	7860696	7861829	genic	8
17	7861830	7864241	intergenic	12
17	7864242	7865641	genic	10
17	7864242	7867040	genic-original	10
17	7865642	7867040	genic	8
17	7867041	7875399	intergenic	15
17	7875400	7876670	genic	9
17	7875400	7877940	genic-original	11
17	7876671	7877940	genic	11
17	7877941	7882027	intergenic	13
17	7882028	7884901	genic	9
17	7882028	7884901	genic-original	9
17	7884902	7927541	intergenic	16
17	7927542	7929129	genic	9
17	7927542	7929129	genic-original	9
17	7929130	7977842	intergenic	15
17	7977843	7978688	genic	4
17	7977843	7978688	genic-original	4
17	7978689	7985842	intergenic	13
17	7985843	7986817	genic	11
17	7985843	7986817	genic-original	11
17	7986818	7994474	intergenic	12
17	7994475	8004558	genic	4
17	7994475	8004558	genic-original	4
17	8004559	8016954	intergenic	14
17	8016955	8018116	genic	6
17	8016955	8029349	genic-original	13
17	8018117	8019278	genic	9
17	8019279	8029349	genic	8
17	8029350	8065852	intergenic	16
17	8065853	8066853	genic	11
17	8065853	8069854	genic-original	12
17	8066854	8067853	genic	12
17	8067854	8068854	genic	8
17	8068855	8069854	genic	8
17	8069855	8085546	intergenic	14
17	8085547	8086092	genic	4
17	8085547	8086092	genic-original	4
17	8086093	8133183	intergenic	16
17	8133184	8134315	genic	13
17	8133184	8137708	genic-original	13
17	8134316	8135446	genic	7
17	8135447	8136577	genic	6
17	8136578	8137708	genic	4
17	8137709	8163993	intergenic	15
17	8163994	8165020	genic	12
17	8163994	8165020	genic-original	12
17	8165021	8165875	intergenic	13
17	8165876	8167160	genic	12
17	8165876	8167160	genic-original	12
17	8167161	8168890	intergenic	11
17	8168891	8169687	genic	8
17	8168891	8169687	genic-original	8
17	8169688	8170333	intergenic	8
17	8170334	8171870	genic	11
17	8170334	8171870	genic-original	11
17	8171871	8179736	intergenic	14
17	8179737	8181006	genic	10
17	8179737	8181006	genic-original	10
17	8181007	8183757	intergenic	11
17	8183758	8184577	genic	9
17	8183758	8184577	genic-original	9
17	8184578	8186712	intergenic	11
17	8186713	8188218	genic	11
17	8186713	8188218	genic-original	11
17	8188219	8188892	intergenic	10
17	8188893	8190255	genic	13
17	8188893	8191617	genic-original	13
17	8190256	8191617	genic	11
17	8191618	8200296	intergenic	13
17	8200297	8202290	genic	8
17	8200297	8204284	genic-original	11
17	8202291	8204284	genic	11
17	8204285	8212048	intergenic	12
17	8212049	8213143	genic	9
17	8212049	8216427	genic-original	11
17	8213144	8214238	genic	6
17	8214239	8215333	genic	6
17	8215334	8216427	genic	9
17	8216428	8217611	intergenic	9
17	8217612	8218938	genic	10
17	8217612	8220264	genic-original	12
17	8218939	8220264	genic	10
17	8220265	8226808	intergenic	12
17	8226809	8228215	genic	12
17	8226809	8232433	genic-original	15
17	8228216	8229621	genic	9
17	8229622	8231027	genic	12
17	8231028	8232433	genic	9
17	8232434	8280010	intergenic	14
17	8280011	8281549	genic	9
17	8280011	8286165	genic-original	11
17	8281550	8283088	genic	10
17	8283089	8284627	genic	8
17	8284628	8286165	genic	8
17	8286166	8308792	intergenic	15
17	8308793	8314121	genic	18
17	8308793	8314121	genic-original	18
17	8314122	8344164	intergenic	18
17	8344165	8347414	genic	18
17	8344165	8347414	genic-original	18
17	8347415	8358427	intergenic	18
17	8358428	8358861	genic	18
17	8358428	8358861	genic-original	18
17	8358862	8428527	intergenic	14
17	8428528	8429438	genic	18
17	8428528	8429438	genic-original	18
17	8429439	8430436	intergenic	18
17	8430437	8431160	genic	18
17	8430437	8431160	genic-original	18
17	8431161	8447165	intergenic	18
17	8447166	8448076	genic	13
17	8447166	8448076	genic-original	13
17	8448077	8450354	intergenic	18
17	8450355	8455899	genic	18
17	8450355	8455899	genic-original	18
17	8455900	8457690	intergenic	18
17	8457691	8461778	genic	18
17	8457691	8461778	genic-original	18
17	8461779	8469580	intergenic	18
17	8469581	8470821	genic	18
17	8469581	8470821	genic-original	18
17	8470822	8471520	intergenic	18
17	8471521	8472174	genic	18
17	8471521	8472174	genic-original	18
17	8472175	8473883	intergenic	18
17	8473884	8475150	genic	18
17	8473884	8475150	genic-original	18
17	8475151	8481547	intergenic	18
17	8481548	8485086	genic	18
17	8481548	8486265	genic-original	11
17	8485087	8486265	genic	9
17	8486266	8489144	intergenic	12
17	8489145	8491839	genic	18
17	8489145	8491839	genic-original	18
17	8491840	8505951	intergenic	18
17	8505952	8507194	genic	18
17	8505952	8507194	genic-original	18
17	8507195	8516168	intergenic	18
17	8516169	8517191	genic	18
17	8516169	8517191	genic-original	18
17	8517192	8523254	intergenic	16
17	8523255	8524915	genic	10
17	8523255	8529896	genic-original	14
17	8524916	8526575	genic	10
17	8526576	8528236	genic	12
17	8528237	8529896	genic	13
17	8529897	8537779	intergenic	13
17	8537780	8538303	genic	9
17	8537780	8538303	genic-original	9
17	8538304	8539994	intergenic	15
17	8539995	8541336	genic	11
17	8539995	8545361	genic-original	13
17	8541337	8542678	genic	10
17	8542679	8544020	genic	7
17	8544021	8545361	genic	7
17	8545362	8548122	intergenic	12
17	8548123	8552991	genic	3
17	8548123	8552991	genic-original	3
17	8552992	8556800	intergenic	12
17	8556801	8558640	genic	7
17	8556801	8560479	genic-original	10
17	8558641	8560479	genic	10
17	8560480	8602200	intergenic	15
17	8602201	8604177	genic	10
17	8602201	8604177	genic-original	10
17	8604178	8605636	intergenic	11
17	8605637	8607086	genic	9
17	8605637	8607086	genic-original	9
17	8607087	8612376	intergenic	12
17	8612377	8623252	genic	12
17	8612377	8623252	genic-original	12
17	8623253	8624835	intergenic	12
17	8624836	8626455	genic	12
17	8624836	8626455	genic-original	12
17	8626456	8630726	intergenic	12
17	8630727	8632667	genic	11
17	8630727	8634608	genic-original	13
17	8632668	8634608	genic	13
17	8634609	8643593	intergenic	14
17	8643594	8647595	genic	18
17	8643594	8647595	genic-original	18
17	8647596	8649121	intergenic	18
17	8649122	8655250	genic	18
17	8649122	8655250	genic-original	18
17	8655251	8693567	intergenic	12
17	8693568	8695306	genic	18
17	8693568	8695306	genic-original	18
17	8695307	8696109	intergenic	18
17	8696110	8702943	genic	18
17	8696110	8702943	genic-original	18
17	8702944	8706639	intergenic	12
17	8706640	8707819	genic	8
17	8706640	8711357	genic-original	10
17	8707820	8708998	genic	9
17	8708999	8710178	genic	7
17	8710179	8711357	genic	7
17	8711358	8715532	intergenic	13
17	8715533	8718049	genic	9
17	8715533	8718049	genic-original	9
17	8718050	8727841	intergenic	12
17	8727842	8728391	genic	18
17	8727842	8728391	genic-original	18
17	8728392	8743915	intergenic	14
17	8743916	8745375	genic	18
17	8743916	8745375	genic-original	18
17	8745376	8751688	intergenic	18
17	8751689	8761881	genic	18
17	8751689	8761881	genic-original	18
17	8761882	8787016	intergenic	13
17	8787017	8788560	genic	18
17	8787017	8788560	genic-original	18
17	8788561	8791633	intergenic	18
17	8791634	8792073	genic	18
17	8791634	8792073	genic-original	18
17	8792074	8792842	intergenic	18
17	8792843	8795395	genic	18
17	8792843	8795395	genic-original	18
17	8795396	8797875	intergenic	18
17	8797876	8800671	genic	18
17	8797876	8800671	genic-original	18
17	8800672	8810547	intergenic	13
17	8810548	8812046	genic	10
17	8810548	8813545	genic-original	10
17	8812047	8813545	genic	6
17	8813546	8816449	intergenic	9
17	8816450	8818928	genic	8
17	8816450	8818928	genic-original	8
17	8818929	8820531	intergenic	12
17	8820532	8821341	genic	8
17	8820532	8821341	genic-original	8
17	8821342	8829895	intergenic	11
17	8829896	8831237	genic	8
17	8829896	8831237	genic-original	8
17	8831238	8832956	intergenic	9
17	8832957	8833366	genic	4
17	8832957	8833366	genic-original	4
17	8833367	8833783	intergenic	4
17	8833784	8836333	genic	7
17	8833784	8836333	genic-original	7
17	8836334	8850035	intergenic	13
17	8850036	8853682	genic	7
17	8850036	8853682	genic-original	7
17	8853683	8863337	intergenic	12
17	8863338	8865130	genic	8
17	8863338	8866922	genic-original	10
17	8865131	8866922	genic	8
17	8866923	8868452	intergenic	11
17	8868453	8870253	genic	10
17	8868453	8872054	genic-original	11
17	8870254	8872054	genic	10
17	8872055	8874137	intergenic	11
17	8874138	8875307	genic	9
17	8874138	8876477	genic-original	10
17	8875308	8876477	genic	8
17	8876478	8883776	intergenic	10
17	8883777	8888339	genic	9
17	8883777	8888339	genic-original	9
17	8888340	9090276	intergenic	11
17	9090277	9092652	genic	18
17	9090277	9092652	genic-original	18
17	9092653	9105238	intergenic	18
17	9105239	9106672	genic	8
17	9105239	9108106	genic-original	11
17	9106673	9108106	genic	9
17	9108107	9119871	intergenic	11
17	9119872	9121152	genic	7
17	9119872	9122432	genic-original	10
17	9121153	9122432	genic	7
17	9122433	9124830	intergenic	11
17	9124831	9126544	genic	8
17	9124831	9126544	genic-original	8
17	9126545	9135612	intergenic	14
17	9135613	9137491	genic	11
17	9135613	9139369	genic-original	12
17	9137492	9139369	genic	8
17	9139370	9154867	intergenic	12
17	9154868	9156246	genic	6
17	9154868	9156246	genic-original	6
17	9156247	9161159	intergenic	11
17	9161160	9162127	genic	11
17	9161160	9162127	genic-original	11
17	9162128	9168178	intergenic	12
17	9168179	9168959	genic	11
17	9168179	9168959	genic-original	11
17	9168960	9176784	intergenic	14
17	9176785	9178313	genic	7
17	9176785	9179842	genic-original	11
17	9178314	9179842	genic	9
17	9179843	9207809	intergenic	14
17	9207810	9285777	intergenic	13
17	9285778	9287777	genic	12
17	9285778	9289776	genic-original	12
17	9287778	9289776	genic	8
17	9289777	9318807	intergenic	13
17	9318808	9319493	genic	7
17	9318808	9319493	genic-original	7
17	9319494	9326586	intergenic	11
17	9326587	9327944	genic	6
17	9326587	9332016	genic-original	11
17	9327945	9329301	genic	8
17	9329302	9330659	genic	9
17	9330660	9332016	genic	8
17	9332017	9340057	intergenic	12
17	9340058	9342234	genic	18
17	9340058	9342234	genic-original	18
17	9342235	9347215	intergenic	11
17	9347216	9349811	genic	7
17	9347216	9349811	genic-original	7
17	9349812	9356862	intergenic	12
17	9356863	9358226	genic	9
17	9356863	9359589	genic-original	10
17	9358227	9359589	genic	8
17	9359590	9360355	intergenic	9
17	9360356	9361515	genic	9
17	9360356	9364994	genic-original	10
17	9361516	9362675	genic	8
17	9362676	9363835	genic	7
17	9363836	9364994	genic	10
17	9364995	9366880	intergenic	12
17	9366881	9367643	genic	5
17	9366881	9367643	genic-original	5
17	9367644	9394268	intergenic	14
17	9394269	9395511	genic	8
17	9394269	9396754	genic-original	10
17	9395512	9396754	genic	9
17	9396755	9398522	intergenic	11
17	9398523	9399557	genic	8
17	9398523	9400592	genic-original	10
17	9399558	9400592	genic	10
17	9400593	9401151	intergenic	7
17	9401152	9404238	genic	9
17	9401152	9404238	genic-original	9
17	9404239	9411482	intergenic	13
17	9411483	9412944	genic	10
17	9411483	9414405	genic-original	11
17	9412945	9414405	genic	9
17	9414406	9416318	intergenic	10
17	9416319	9417360	genic	5
17	9416319	9417360	genic-original	5
17	9417361	9418981	intergenic	10
17	9418982	9419424	genic	3
17	9418982	9419424	genic-original	3
17	9419425	9428931	intergenic	12
17	9428932	9429374	genic	18
17	9428932	9429374	genic-original	18
17	9429375	9429814	intergenic	6
17	9429815	9430904	genic	9
17	9429815	9431994	genic-original	11
17	9430905	9431994	genic	10
17	9431995	9439942	intergenic	11
17	9439943	9441927	genic	7
17	9439943	9452883	genic-original	12
17	9441928	9443912	genic	8
17	9443913	9452883	genic	10
17	9452884	9453126	intergenic	7
17	9453127	9453556	genic	8
17	9453127	9453556	genic-original	8
17	9453557	9461626	intergenic	13
17	9461627	9462293	genic	8
17	9461627	9462293	genic-original	8
17	9462294	9480017	intergenic	12
17	9480018	9480610	genic	8
17	9480018	9480610	genic-original	8
17	9480611	9547061	intergenic	14
17	9547062	9548478	genic	8
17	9547062	9549895	genic-original	10
17	9548479	9549895	genic	10
17	9549896	9550962	intergenic	8
17	9550963	9552806	genic	8
17	9550963	9554650	genic-original	11
17	9552807	9554650	genic	10
17	9554651	9562661	intergenic	12
17	9562662	9566890	genic	9
17	9562662	9566890	genic-original	9
17	9566891	9568950	intergenic	11
17	9568951	9569713	genic	4
17	9568951	9569713	genic-original	4
17	9569714	9577753	intergenic	11
17	9577754	9580669	genic	8
17	9577754	9580669	genic-original	8
17	9580670	9586684	intergenic	10
17	9586685	9587541	genic	4
17	9586685	9587541	genic-original	4
17	9587542	9591670	intergenic	14
17	9591671	9592088	genic	4
17	9591671	9592088	genic-original	4
17	9592089	9599273	intergenic	16
17	9599274	9599643	genic	2
17	9599274	9599643	genic-original	2
17	9599644	9604812	intergenic	12
17	9604813	9606968	genic	4
17	9604813	9606968	genic-original	4
17	9606969	9624207	intergenic	12
17	9624208	9625649	genic	4
17	9624208	9625649	genic-original	4
17	9625650	9628669	intergenic	10
17	9628670	9629771	genic	7
17	9628670	9637479	genic-original	12
17	9629772	9634176	genic	18
17	9634177	9635277	genic	10
17	9635278	9636378	genic	8
17	9636379	9637479	genic	7
17	9637480	9647907	intergenic	11
17	9647908	9649054	genic	9
17	9647908	9650201	genic-original	10
17	9649055	9650201	genic	7
17	9650202	9652489	intergenic	12
17	9652490	9654484	genic	10
17	9652490	9656478	genic-original	11
17	9654485	9656478	genic	9
17	9656479	9674812	intergenic	13
17	9674813	9676014	genic	6
17	9674813	9676014	genic-original	6
17	9676015	9679905	intergenic	12
17	9679906	9681898	genic	9
17	9679906	9683891	genic-original	10
17	9681899	9683891	genic	7
17	9683892	9707953	intergenic	15
17	9707954	9709277	genic	10
17	9707954	9709277	genic-original	10
17	9709278	9709797	intergenic	8
17	9709798	9711085	genic	9
17	9709798	9712373	genic-original	11
17	9711086	9712373	genic	10
17	9712374	9715223	intergenic	12
17	9715224	9716651	genic	10
17	9715224	9716651	genic-original	10
17	9716652	9728920	intergenic	16
17	9728921	9730427	genic	7
17	9728921	9730427	genic-original	7
17	9730428	9732546	intergenic	14
17	9732547	9733733	genic	10
17	9732547	9734919	genic-original	10
17	9733734	9734919	genic	9
17	9734920	9735636	intergenic	11
17	9735637	9737293	genic	8
17	9735637	9737293	genic-original	8
17	9737294	9751459	intergenic	12
17	9751460	9753178	genic	7
17	9751460	9758333	genic-original	10
17	9753179	9754896	genic	5
17	9754897	9756615	genic	8
17	9756616	9758333	genic	6
17	9758334	9774766	intergenic	14
17	9774767	9776741	genic	8
17	9774767	9776741	genic-original	8
17	9776742	9779092	intergenic	11
17	9779093	9780547	genic	5
17	9779093	9784909	genic-original	10
17	9780548	9782001	genic	7
17	9782002	9783455	genic	8
17	9783456	9784909	genic	8
17	9784910	9813724	intergenic	12
17	9813725	9814764	genic	7
17	9813725	9814764	genic-original	7
17	9814765	9816430	intergenic	11
17	9816431	9818099	genic	6
17	9816431	9818099	genic-original	6
17	9818100	9827275	intergenic	12
17	9827276	9833859	genic	6
17	9827276	9833859	genic-original	6
17	9833860	9840129	intergenic	13
17	9840130	9842088	genic	4
17	9840130	9842088	genic-original	4
17	9842089	9855008	intergenic	8
